,header,contents,date
3343,"대회 13일째 2020 도쿄올림픽 한국 경기 내용 정리합니다.- 스포츠클라이밍, 야구, 탁구...","챔피언 박인비도 버디 3개, 보기 1개로 2언더파 공동 7위로 마쳤습니다. 김세영(28)도 버디 3개, 보기 1개로 2언더파 공동 7위에 김효주(26)는 버디 2개, 보기 1개로 1언더파 공동 16위에 올랐습니다. 박인비는 “날씨가 이 정도로 더운 줄 몰랐다. 후반 몇 개 홀은 어떻게 친 줄도 모를 정도로 정신이...",2021. 8. 4.
3344,LPGA 발룬티어스 오브 아메리카 클래식 개막 2021.07.01~07.05,"2015.박인비 우승. 2014.스테이시루이스 우승. 2013.박인비 우승. 올드 아메리칸 골프클럽 코스정보. LPGA 상금랭킹. LPGA 포인트 랭킹. LPGA 평균타수 랭킹. LPGA 드라이버 거리 랭킹. LPGA 발룬티어스 오브 아메리카 클래식 대회에 출전하는 한국 선수 명단. 고진영,곽민서,김민지,김세영...",2021. 6. 30.
3345,"BMW 레이디스 챔피언십 2021, LPGA 인터내셔널 부산.BMW Ladies...","LPGA프로= 이민지, 한나그린, 리디아고, 예림이노,아리아 쭈타누간, 카를로스 시간다, 대니얼강, LPGA 한국프로= 이정은6, 유소연, 박성현, 김세영, 박인비, 전인지, 고진영. KLPGA 투어프로= 장하나, 임희정, 박민지, 오지현, 송가은, 김수지, 박현경, 박주영.",2021. 10. 21.
3346,가누다배 골프저널 주니어 골프대회는 왜 특별할까?,"이후 배선우는 2016 채리티오픈에서 생애 첫 승을 거뒀으며, 2018 하이원 리조트 여자오픈 우승, 2018 하이트진로 챔피언십 우승, 2020 박인비 인비테이셔널 준우승 등 꾸준한 활약을 이어가고 있다. 골프저널 정기구독 하러 가기!",2022. 6. 3.
3347,'최고 권위 메이저' US여자오픈 골프 내일 밤 개막,"2012년 최나연, 2013년 박인비, 2015년 전인지, 2017년 박성현, 2019년 이정은(이정은6), 2020년 김아림이 그 주인공들입니다. 박인비는 한국 선수 가운데 유일하게 US여자오픈을 두 차례(2008년, 2013년) 제패했습니다. 한국 선수들은 2020년 US여자오픈 김아림의 우승 이후로는 최근 6차례 메이저...",2022. 6. 2.
3348,"여자 골프채 이야기, 와이프 골프채 고르는 기준과 방법","명예의 전당에 들어간 박인비가 쓰는 브랜드이다. 조금 많이 비싼데, (가격만큼의 값인지는 별론으로 하고) 만듦새가 매우 좋다. 남자들에게는 좀... 여자가 쓰기에는 조금 무거운데, 무겁다고 하면 내가 쓰고 박인비 퍼터로 바꿔주면 된다(이제부터 나도 카메론 오너). 법률 문제로 막막한 상황에...",2021. 9. 9.
3349,최금희의 문화산책; 다시! 파라티 2,박인비가 금메달을 딴 히오 올림픽 골프장에서 라운딩을 3번이나 하고 공을 주우러 갔다가 풀 섭에서 뱀을 만나 기겁을 하고 도망쳤다. 햇볕에 몸을 말리며 체온을 올리던 뱀이 더 놀랐는지도 모르지만. 니테로이 현대 미술관에서 찬란한 햇살과 제대로 조우를 했으니 만족스러운 여행이었다....,2022. 5. 28.
3350,"최혜진, LPGA 신인상 부문 선두 도약…숍라이트 우승은 헨더슨","박성현 전날 2라운드까지 공동 9위에 올라 2019년 8월 브리티시오픈 8위 이후 약 3년 만에 '톱10' 진입을 노린 박성현은 이날 1타를 줄였으나 최종합계 6언더파 207타를 기록, 박인비(34)와 함께 공동 15위로 대회를 마쳤다. 박성현은 2020시즌부터 올해까지 최근 세 시즌 사이에 지난해 9월...",2022. 6. 13.
3351,[구래동골프아카데미] 2022년 LPGA 뱅크 오브 호프 매치플레이,"원래는 박인비 프로가 참가예정이었지만 컨디션 저하로 인해 이번 대회와 US여자오픈도 불참한다고 합니다. 컨디션이 많이 떨어진 상태에서... 박인비 프로를 제외한 우리나라 참가 선수는 강혜지, 김아림, 김효주 프로 유소연, 이정은6, 제니신 프로 지은희, 최운정, 최혜진 프로 총 9명으로...",2022. 5. 24.
3352,klpga 일정! 라데나cc 2022 제14회 두산 매치플레이 챔피언십 갤러리 티켓 입장 안내,"올해로 14회째를 맞이한 두산 대회는 KLPGA 투어 유일의 매치플레이 형식으로 우승자를 가리는데요, '골프여제' 박인비(34)를 비롯 유소연(32), 박성현(29), 전인지(28), 장하나(30), 이정민(30), 김자영2(31), 김지현(31), 박민지(24) 등 투어 간판 스타들이 이 대회에서 '매치 퀸' 타이틀을...",2022. 5. 18.
3353,올림픽여자골프최종라운드결과 넬리코다금메달/은메달 이나미 모네/동메달 리디아고,"9언더파 ,#박인비는 5언더파로 올림픽여자골프대회를 마쳤습니다ㆍ 기상악화로 #올림픽여자골프가 3라운드로 대회를 마감하지 않고 정상적으로... 일본의 #이나미모네선수 #올림픽여자골프최종라운드 #올림픽여자골프#올림픽여자골프금메달#고진영#김세영#김효주#박인비...",2021. 8. 7.
3354,2020 토쿄올림픽 여자골프 마지막 4라운드 결과,"공동15위,박인비는 합산 5언더파 공동23위로 메달권에는 성공하지는 못했습니다. 4명선수들중 오늘 제일 잘친 스코어는 -4언더을 친 김효주... 박인비선수는 이번 올림픽을 위하여 최선을 다해 준비했었으며,과정은 좋았지만,결과적으로는 좋지 못했다는 평을 내리면 많은 아쉬움을 애기했습니다....",2021. 8. 7.
3355,초보 남성/여성 골프 클럽! 드라이버! 추천 무엇이 정답?,광고중 박인비 프로가 선전하는 젝시오 선전이 정답입니다 ㅋㅋㅋㅋ 젝시오 치시라는게아니구요 https://youtu.be/lB3X903oaOE 굳이 왜 편안한 클럽이 있는데 왜 어려운채를 쓰시는지 본인이 쳤을때 편안하게 날라가는 클럽이 가장 좋은클럽이라 생각한다 비싸고 신상이고 이런게...,2021. 8. 20.
3356,"""Pelican Women's Championship 2021"" 개막","3위 박인비 선수와 7위 이민지 선수와 9위 김효주 선수는 불참하고 지난해 우승자로 타이틀 방어에 나서는 김세영 선수와 Nelly Korda, 고진영, 고보경, Yuka Saso, Nasa Hataoka, Brooke Henderson 등 7명의 Top10 선수들을 비롯한 주요 톱 랭커들과 Destiny Lawson, Christina Kim과 아마추어...",2021. 11. 10.
3357,세계 여자 골프 랭킹 2021년 7월 12일,"12 박인비 8.1 김세영 7.43 김효주 6.13 시즌 총상금 ($) Nelly Korda 1,793,930 Yuka Saso 1,111,959 Patty Tavatanakit 1,009,172 Nasa Hataoka 970,648 고보경 939,899 Race To CME GLOBE Season Nelly Korda 2,713 Patty Tavatanakit 1,731.400 고보경 1,647.250 박인비 1,607.500 고진영 1...",2021. 7. 13.
3358,미리보는! 2022 US 여자오픈,1998 박세리 2005 김주연 2008 박인비 2009 지은희 2011 유소연 2012 최나연 2013 박인비 2015 전인지 2017 박성현 2019 이정은6 2020 김아림 이번 년도 출전 한국 선수는 다음과 같다. 역대 우승자의 경우 기울임체로 표기하였다. LPGA 지은희 유소연 최나연 전인지 박성현 이정은6 김아림...,2022. 5. 30.
3359,LPGA 세계 랭킹 순위 Top3!! 요동치는 1위 경쟁 (휴젤 에어 프레미아 LA 오픈),"지난주 하와이에서 열린 롯데챔피언십에 LPGA 랭킹 2위와 3위인 박인비, 김세영은 참여했지만, 고진영은 참가하지 않았습니다. 하지만 해당 대회에서 박인비가 2위를 하면서 고진영과의 평균 랭킹 포인트 격차가 1.01 점으로 줄어들었습니다. 평균 랭킹 포인트 차가 크지 않은 상황에서 LPGA...",2021. 4. 21.
3360,2022 에비앙골프 관람 및 골프투어 와 관광,에비앙 골프 하면 생각나는 골퍼가 바로 우승자이다 2010년 이후 한국낭자들이 우승을 거의휩쓸고 가면서 우리에게 에비앙은 더욱 친근해졌다 2010년 신지애 / 2012년 박인비 2014년 김효주 / 2015 리디아고 2016년 전인지 / 2019년 고진영 2021년 이민지 1일차 이동 비지니스석 7월20일출발...,2022. 5. 16.
3361,"LPGA투어,""BMW 레이디스 챔피언십"" 대회가 부산에서 개최된다.","ㅇ13번홀 홀인원: BMW iX, ㅇ16번홀 홀인원: BMW 하이브리드745Le 이번 대회의 관전 포인트는 ㅇ도쿄올림픽 출전 한국선수 4명 모두 출전 (#고진영,#박인비,#김세영,#김효주) ㅇ한국선수 우승시 LPGA 통산 200승 달성 ㅇ고진영선수가 우승시 세계 랭킹 1위 탈환 ㅇ세계 랭킹1위 미국 넬리코다...",2021. 10. 19.
3362,도쿄 올림픽 골프 현재 순위,"2016년 금메달을 목에 건 박인비 선수가 출전하여 금메달 디펜딩전을 펼치고 있고, 세계 최강이라는 여자골프 한국이기에 많은 골프 팬들이 한국... 세계랭킹 2위의 고진영, 3위 박인비, 4위 김세영 그리고 6위의 김효주가 출전하여 메달 경쟁에 돌입하고 2라운드 36홀을 마쳤습니다. 여기서...",2021. 8. 5.
3363,HSBC Women's World Championship 2021,"2위였던 박인비 선수가 당시 1위였던 고보경, 3위 Stacy Lewis 선수와 마지막 조에서 맞붙어 한때 공동 선두를 허용하다 2타 차로 따돌리며 우승한데 이어 박인비 선수(2015년 우승) 2016년 첫날 공동 12위로 출발한 장하나 선수가 둘째 날부터 선두로 나서기 시작해...",2021. 4. 27.
3364,KPMG위민스PGA챔피언십넬리코다우승/넬리코다 LPGA시즌3승으로 세계랭킹1위도약,"마감했습니다ㆍ #박인비는 1오버파,#고진영은2오버파, #유소연은1타를 잃어 이븐파 #전인지선수가 1언더파,#김세영은 4타를 줄여 5언더파로 대회를 마감했습니다ㆍ #KPMG위민스챔피언십최종라운드#KPMG위민스PGA챔피언십넬리코다우승#위민스챔피언십우승#넬리코다우승#리젯살라스#박인비...",2021. 6. 28.
3365,골프왕 18회 촬영지 + 고창CC + 페어웨이가 넓고 완만한 코스와 그린 상태가 좋음 ~!,"박인비 친필사인 모자 그래서 좋은 점수가 나올 수도 있고 난해한 그린이 아니어서 버디찬스를 버디로 이끌 수 있는 곳이더군요. 얼마전 가족골프로 다녀온 태광CC는 페어웨이도 좁고, 경사도 심하고 굴곡도 심하며, 심지어 그린 상태가 좋지 않아 썩 만족할만한 게임이 되질 않더군요.(캐디는...",2021. 9. 30.
3366,[KLPGA 공식 기록 파트너 CNPS] '2022 두산 매치플레이 챔피언십' 파워랭킹 & 데이터...,역대 우승자 2021 2019 2018 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 박민지 김지현 박인비 김자영2 박성현 전인지 윤슬아 장하나... 최다 승률 순위 선수명 승률 승 패 무 전체 경기수 출전 대회수 1 박인비 88.89% 16 2 0 18 3 2 전인지 87.5% 14 2 0 16 3 3 박성현 85.71% 6 1 0 7 2 4...,2022. 6. 2.
3367,"골프 김세영 프로 프로필(키, 나이 등) 사용클럽 등 소개","2015년 4월 LPGA 롯데 챔피언십 박인비를 상대로 드라마틱 한 우승을 한 이날 경기도 잊을 수가 없네요. 박인비와 함께 최종 라운드 챔피언조에게 경기를 한 김세영은 18번 홀에서 또다시 드라마를 썼습니다. 18번 홀은 중간에 큰 해저드가 있는 홀이었는데, 당시 김세영의 티샷은...",2021. 8. 20.
3368,"어쩌다 사장 인비 떠나고 동구 윤시윤, 동현배 게스트 출연 (나이, 프로필)","두 사장의 케미가 좋아서 가만히 보고만 있어도 힐링인 어쩌다 사장, 지난 주는 박인비 가족의 활약에 시간 가는줄 모르고 봤는데요. 이번 회의 뉴 게스트는 누구일까요? 어쩌다 사장 편성: tvN 2021.2.25~ 방송시간: 목요일 오후 8시 40분 출연: 조인성, 차태현 그 전에 박인비 자매가 마지막 점심...",2021. 4. 22.
3369,LPGA매치플레이 2일차예선결과/뱅크오브호프LPGA매치플레이,"보면 #고진영승리,#박인비와 #김세영은 무승부를 기록했다ㆍ 오늘 치러진 2일차 예선은 한국선수끼리 맞붙는 대진이 많은날이었다ㆍ 고진영선수는 18번흘까지가는 접전끝에 마손을 따돌리고 2승으로 16강 진출이 유력하고 박인비는 부티에에 5&3으로 여유있게 승리 했으며 #유소연도...",2021. 5. 28.
3370,"T4: 양희영, 지은희, T12: 지은희, T23: 박인비, 전인지, T27: 강혜지, 류소연, T40...",安寧하십니까? 2019년 5월 6일(月) 午前 10時 8分입니다. (10:20) 延長 첫 홀에서 金세영의 티 샷은 좋습니다. (10:34) 브론테 로의 버디는 오른쪽으로 흐르면서 脫落입니다. (11:34) 金세영의 LPGA 8勝을...,2019. 5. 6.
3371,LPGA투어 첫 메이저대회 ANA인스퍼레이션 개최 소식,"#ANA인스퍼레이션 대회에서 우승한 한국 선수는 박지은,유선영,박인비,유소연,고진영, 이미림등 6명이다. 금년에 우리 한국선수가 우승한다면 대회 3연패. 디펜딩 챔피언 이미림선수가 우승시 타이틀 방어, #박인비,#유소연,#고진영,#이미림등은 두번째 우승에 도전하는 대회이다....",2021. 3. 30.
3372,자투리야채 처리엔 역시 볶음밥 아니 덮밥인가?,글구 얼마 전 '어쩌다 사장'에서 박인비가 태국식 돼지덮밥을 만들었던것이 생각나서 함 보까 보았습니다. 웍에 기름 넉넉히 두르고 쏭쏭 파를 넣고... 박인비도 덮밥 스타일로 담았던게 생각 나 저도~ 웬갓 야채가 들어가니 알록달록 이쁘기는 하더군요. 맛은? 제가 솔직히 나시고랭을 제대로 맛본...,2021. 4. 30.
3373,중고 젝시오 11 포지드 아이언 젝시오X아이언(R),젊고 강렬한 XXIO -젝시오 X포지드아이언- #박인비아이언 이라고도 불리는 #젝시오엑스아이언 입니다 기존의 #젝시오 는 고급화에는 성공했지만 40대 이상의 연령대를 타깃으로 하는 올드한 브랜드라는 분위기가 강했습니다 #젝시오X아이언 은 기존의 젝시오의 이미지에서 벗어나 스윙...,2022. 5. 31.
3374,"매일 골프스윙연습 - 100돌이 탈출, 자존심 상처 그만","LPGA 방송하는 날이면,,종일 그것만 본다 박인비의 퍼팅, 고진영의 아이언 스윙을 뚫어져라 바라본다..그런다고 그 폼이 나오는 것도 아닌데 골프 재밌다..정말 재밌는 운동이다. 그렇지만 지금 내가 죽어라고 연습하는 건 재미때문이 아니다. 상처난 자존심 되돌리고 싶어서 이다. 필드 100돌이...",2022. 4. 29.
3375,도쿄올림픽 한국 골프선수,"도쿄올림픽에 골프 여자부에는 박인비, 김세영,고진영,김효주가 출전해 금메달 2연패에 도전한다. 남자골프는 일본 사이타마현 가와고에시의... 한국은 세계 랭킹 7위 안에 고진영, 박인비, 김세영, 김효주 등 네 명이 출전한다. 세계 랭킹 15위 안에 들면 무조건 올림픽 출전권을 받지만, 각...",2021. 7. 29.
3376,골린이 인생구장 등극! 너무너무 좋았던 부산명문골프클럽 '동래베네스트',"박인비 선수의 지정락카가 있어서 아주 싱기했따 너무 늦게가서 락카에 짐도 못넣고 ㅋㅋㅋㅋㅋ... 하.. 신발소독기.. 담엔 꼭 샤워도 하고 신발도 소독하고 가야지.. 동래 베네스트 화장실에는 썬크림,치약,핸드크림,손세정제가 구비되어있다! ㅋㅋㅋㅋㅋ뭐 이런것두 파네 초반엔 정신없어서...",2022. 5. 20.
